Ensg	Hgnc	Rank	Zscore	HP:0002069	HP:0002121	HP:0011198
ENSG00000089847	ANKRD24	8225	1.267	0.569	2.566	-0.941
ENSG00000243761		8226	1.267	0.624	1.445	0.125
ENSG00000213380	COG8	8227	1.266	0.671	2.022	-0.5
ENSG00000224412		8228	1.266	0.221	1.465	0.508
ENSG00000141665	FBXO15	8229	1.266	-0.543	1.418	1.318
ENSG00000226708		8230	1.266	0.88	1.313	0.0
ENSG00000236060	HSPB1P1	8231	1.266	0.042	1.756	0.396
ENSG00000212099		8232	1.266	0.883	0.648	0.662
ENSG00000237528		8233	1.266	0.807	0.491	0.895
ENSG00000226653	OR13Z1P	8234	1.266	0.147	0.256	1.789
ENSG00000271686		8235	1.266	0.02	0.359	1.813
ENSG00000177464	GPR4	8236	1.266	0.928	0.327	0.937
ENSG00000224681		8237	1.266	1.175	0.17	0.847
ENSG00000151388	ADAMTS12	8238	1.266	0.307	1.847	0.038
ENSG00000219681		8239	1.265	0.397	1.122	0.672
ENSG00000254040		8240	1.265	1.029	-0.398	1.56
ENSG00000138623	SEMA7A	8241	1.265	1.396	1.447	-0.652
ENSG00000259091	LINC00517	8242	1.265	-0.038	1.035	1.194
ENSG00000119414	PPP6C	8243	1.265	1.61	-0.038	0.619
ENSG00000273297		8244	1.265	1.01	0.452	0.729
ENSG00000266229		8245	1.265	0.617	0.757	0.817
ENSG00000232937		8246	1.265	0.923	0.325	0.942
ENSG00000280127		8247	1.264	0.791	-0.477	1.877
ENSG00000185689	C6orf201	8248	1.264	0.243	0.942	1.005
ENSG00000159860	TCAF2P1	8249	1.264	0.878	1.052	0.26
ENSG00000250264		8250	1.264	0.056	1.106	1.028
ENSG00000200294		8251	1.264	0.83	1.586	-0.226
ENSG00000237226	RPS3AP39	8252	1.264	1.209	-0.684	1.664
ENSG00000237135	DDX10P1	8253	1.264	0.314	0.673	1.202
ENSG00000275512		8254	1.264	-0.465	1.254	1.4
ENSG00000248751		8255	1.264	0.408	1.075	0.705
ENSG00000099308	MAST3	8256	1.264	0.706	1.118	0.364
ENSG00000266190		8257	1.264	1.191	0.248	0.749
ENSG00000250049		8258	1.263	1.399	0.612	0.177
ENSG00000199187		8259	1.263	1.324	0.959	-0.095
ENSG00000178127	NDUFV2	8260	1.263	1.913	-0.879	1.154
ENSG00000234594		8261	1.263	1.637	0.012	0.538
ENSG00000255867	DENND5B-AS1	8262	1.263	1.559	-1.122	1.75
ENSG00000267920	SNX6P1	8263	1.263	0.336	0.866	0.985
ENSG00000268804	LINC02132	8264	1.263	1.437	-0.166	0.916
ENSG00000180304	OAZ2	8265	1.263	3.446	0.678	-1.936
ENSG00000232091	PNLIPP1	8266	1.263	1.616	-0.579	1.15
ENSG00000221174		8267	1.262	1.272	0.942	-0.028
ENSG00000221559		8268	1.262	0.709	0.851	0.627
ENSG00000225342		8269	1.262	1.391	0.249	0.546
ENSG00000132589	FLOT2	8270	1.262	0.055	1.699	0.432
ENSG00000225701	EIF4A1P13	8271	1.262	-0.118	0.802	1.502
ENSG00000255062		8272	1.262	-0.561	0.19	2.557
ENSG00000266701		8273	1.262	0.929	0.681	0.576
ENSG00000277159		8274	1.262	0.477	-0.763	2.471
ENSG00000229142	HCG4P8	8275	1.262	0.869	1.054	0.262
ENSG00000141543	EIF4A3	8276	1.262	1.683	-0.236	0.738
ENSG00000213918	DNASE1	8277	1.262	0.65	2.263	-0.727
ENSG00000253261		8278	1.262	0.696	0.574	0.915
ENSG00000261114		8279	1.262	1.257	-0.009	0.937
ENSG00000250829		8280	1.262	0.459	0.6	1.127
ENSG00000230609		8281	1.262	0.317	0.729	1.139
ENSG00000246228	CASC8	8282	1.261	1.419	0.291	0.475
ENSG00000137727	ARHGAP20	8283	1.261	1.464	0.304	0.416
ENSG00000234338		8284	1.261	1.257	0.418	0.51
ENSG00000255239	TREHP1	8285	1.261	0.133	1.586	0.465
ENSG00000225053	PRPF38AP1	8286	1.261	-0.304	1.161	1.327
ENSG00000255449		8287	1.261	1.083	-0.129	1.229
ENSG00000245384	CXXC4-AS1	8288	1.261	0.98	0.595	0.609
ENSG00000212564	RNU6-1326P	8289	1.26	0.505	1.111	0.567
ENSG00000266552		8290	1.26	1.201	1.216	-0.235
ENSG00000215589	KANK1P1	8291	1.26	1.161	-1.154	2.174
ENSG00000151611	MMAA	8292	1.26	1.289	-0.444	1.337
ENSG00000198435	NRARP	8293	1.26	0.305	0.327	1.55
ENSG00000214614		8294	1.26	0.767	0.089	1.326
ENSG00000231663		8295	1.26	1.364	0.5	0.318
ENSG00000227431	CSE1L-AS1	8296	1.26	0.885	-0.057	1.355
ENSG00000240992	RPS23P4	8297	1.26	0.354	1.646	0.181
ENSG00000234285	GAPDHP49	8298	1.26	1.456	0.028	0.697
ENSG00000237141	DNAJC19P1	8299	1.26	1.143	0.46	0.579
ENSG00000263378		8300	1.26	0.032	0.884	1.266
ENSG00000126267	COX6B1	8301	1.26	1.089	1.352	-0.26
ENSG00000280736		8302	1.259	0.721	1.677	-0.217
ENSG00000212549	RNA5SP354	8303	1.259	1.031	0.777	0.373
ENSG00000214659	KRT8P26	8304	1.259	0.289	1.576	0.316
ENSG00000259049		8305	1.259	-0.693	1.168	1.706
ENSG00000211931	IGHD2-2	8306	1.259	0.79	-0.217	1.608
ENSG00000254004	ZNF260	8307	1.259	-0.229	0.24	2.17
ENSG00000280148		8308	1.259	0.795	0.864	0.522
ENSG00000164308	ERAP2	8309	1.258	-0.173	1.599	0.754
ENSG00000124496	TRERF1	8310	1.258	-1.052	2.196	1.035
ENSG00000249051		8311	1.258	1.132	0.541	0.506
ENSG00000278486	YRDCP1	8312	1.258	0.639	1.049	0.491
ENSG00000159322	ADPGK	8313	1.258	1.963	1.048	-0.832
ENSG00000165282	PIGO	8314	1.258	2.309	-0.718	0.587
ENSG00000222790	RNU4-14P	8315	1.258	0.652	1.138	0.389
ENSG00000276165		8316	1.258	0.13	1.18	0.868
ENSG00000279973		8317	1.257	-0.37	2.305	0.242
ENSG00000206622	SNORA69	8318	1.257	0.961	0.534	0.682
ENSG00000198478	SH3BGRL2	8319	1.257	0.832	1.02	0.326
ENSG00000185043	CIB1	8320	1.257	1.285	0.09	0.803
ENSG00000170745	KCNS3	8321	1.257	-0.336	1.043	1.47
ENSG00000211957	IGHV3-35	8322	1.257	0.922	1.084	0.171
ENSG00000225350	FREM2-AS1	8323	1.257	1.257	0.314	0.606
ENSG00000249604		8324	1.257	0.986	0.342	0.849
ENSG00000104059	FAM189A1	8325	1.257	1.441	1.059	-0.323
ENSG00000279949		8326	1.257	1.493	-0.071	0.754
ENSG00000253596		8327	1.256	-0.409	1.938	0.647
ENSG00000273151		8328	1.256	2.686	0.178	-0.688
ENSG00000241635	UGT1A1	8329	1.256	1.061	-0.053	1.168
ENSG00000118690	ARMC2	8330	1.256	0.795	-0.199	1.58
ENSG00000133863	TEX15	8331	1.256	0.549	0.861	0.766
ENSG00000205452		8332	1.256	-0.318	0.271	2.223
ENSG00000224505		8333	1.256	-0.406	1.615	0.967
ENSG00000257639		8334	1.256	0.946	1.359	-0.13
ENSG00000240497		8335	1.256	-0.408	1.754	0.83
ENSG00000164346	NSA2	8336	1.256	1.184	2.223	-1.231
ENSG00000137942	FNBP1L	8337	1.256	0.581	0.83	0.764
ENSG00000251447		8338	1.256	1.534	0.388	0.253
ENSG00000235354	RPS29P16	8339	1.256	0.422	1.304	0.449
ENSG00000269028	MTRNR2L12	8340	1.256	5.449	-1.492	-1.782
ENSG00000277688		8341	1.255	0.809	0.132	1.234
ENSG00000230687		8342	1.255	0.469	1.911	-0.205
ENSG00000207394	RNU6-1060P	8343	1.255	0.846	0.921	0.407
ENSG00000261146		8344	1.255	0.197	1.913	0.065
ENSG00000133226	SRRM1	8345	1.255	0.819	0.517	0.838
ENSG00000212094		8346	1.255	0.589	0.909	0.675
ENSG00000224375		8347	1.255	-0.241	1.206	1.208
ENSG00000259337	IGHV1OR15-2	8348	1.255	1.312	1.8	-0.939
ENSG00000236375	POU5F1P5	8349	1.254	-0.097	1.465	0.804
ENSG00000267373		8350	1.254	1.359	-0.643	1.457
ENSG00000199733	RNA5SP307	8351	1.254	0.623	0.789	0.76
ENSG00000271044		8352	1.254	0.293	0.851	1.027
ENSG00000223691		8353	1.254	0.543	1.238	0.391
ENSG00000184785	SMIM10	8354	1.254	0.947	0.926	0.299
ENSG00000179088	C12orf42	8355	1.254	1.144	-0.304	1.332
ENSG00000230274	PGAM1P3	8356	1.254	0.303	0.071	1.798
ENSG00000061938	TNK2	8357	1.253	-0.21	1.262	1.119
ENSG00000228716	DHFR	8358	1.253	0.76	3.0	-1.589
ENSG00000236819	LINC01563	8359	1.253	1.052	2.002	-0.883
ENSG00000110047	EHD1	8360	1.253	1.403	1.328	-0.56
ENSG00000236379	ZNF736P4Y	8361	1.253	1.529	0.23	0.412
ENSG00000268566		8362	1.253	0.274	1.548	0.348
ENSG00000223398		8363	1.253	1.807	0.584	-0.22
ENSG00000169203	NPIPB12	8364	1.253	1.766	0.09	0.314
ENSG00000265636		8365	1.253	0.83	1.28	0.06
ENSG00000187545	PRAMEF10	8366	1.253	1.494	-1.107	1.784
ENSG00000266400		8367	1.253	0.974	-0.131	1.327
ENSG00000258107		8368	1.253	-0.209	1.639	0.74
ENSG00000267182	SNRPCP20	8369	1.252	1.114	0.853	0.202
ENSG00000223561		8370	1.252	0.904	1.274	-0.008
ENSG00000139835	GRTP1	8371	1.252	0.396	2.613	-0.84
ENSG00000124406	ATP8A1	8372	1.252	1.546	1.191	-0.567
ENSG00000161381	PLXDC1	8373	1.252	1.172	1.542	-0.545
ENSG00000197982	C1orf122	8374	1.252	0.085	0.435	1.649
ENSG00000281632		8375	1.252	0.846	0.631	0.692
ENSG00000130021	PUDP	8376	1.252	1.321	-0.118	0.966
ENSG00000198026	ZNF335	8377	1.252	-1.305	-0.063	3.536
ENSG00000213318		8378	1.252	0.217	0.409	1.543
ENSG00000205937	RNPS1	8379	1.251	0.551	0.131	1.486
ENSG00000253251		8380	1.251	0.262	0.73	1.176
ENSG00000239413	RPS27P23	8381	1.251	1.197	-0.172	1.142
ENSG00000246790		8382	1.251	0.742	1.125	0.299
ENSG00000122592	HOXA7	8383	1.251	1.671	1.58	-1.085
ENSG00000135750	KCNK1	8384	1.251	1.402	2.866	-2.102
ENSG00000267337	LINC01478	8385	1.251	0.46	0.408	1.298
ENSG00000223152	RNU4-88P	8386	1.25	0.853	1.373	-0.06
ENSG00000066933	MYO9A	8387	1.25	0.829	0.861	0.476
ENSG00000183208	GDPGP1	8388	1.25	0.792	0.832	0.541
ENSG00000187840	EIF4EBP1	8389	1.25	-0.31	-0.313	2.788
ENSG00000201348	RNU105B	8390	1.25	0.963	0.526	0.675
ENSG00000218586		8391	1.25	2.096	1.029	-0.961
ENSG00000167889	MGAT5B	8392	1.25	-0.367	1.015	1.517
ENSG00000249816	LINC00964	8393	1.25	1.335	1.223	-0.394
ENSG00000257576	HSPD1P4	8394	1.25	0.951	1.326	-0.113
ENSG00000109163	GNRHR	8395	1.249	-1.395	1.215	2.344
ENSG00000238738		8396	1.249	0.463	0.668	1.034
ENSG00000257587		8397	1.249	0.63	0.983	0.551
ENSG00000080503	SMARCA2	8398	1.249	-0.975	3.0	0.139
ENSG00000175398	OR10P1	8399	1.249	0.787	0.594	0.782
ENSG00000228551	SNRPGP9	8400	1.249	1.105	0.23	0.829
ENSG00000177752	YIPF7	8401	1.249	1.303	0.686	0.175
ENSG00000197580	BCO2	8402	1.249	0.432	0.321	1.41
ENSG00000223960		8403	1.249	2.33	-1.423	1.256
ENSG00000249122		8404	1.249	0.259	0.055	1.848
ENSG00000232197		8405	1.248	-0.068	0.755	1.475
ENSG00000199032	MIR425	8406	1.248	0.927	0.082	1.153
ENSG00000257407		8407	1.248	0.477	0.664	1.021
ENSG00000228974		8408	1.248	-0.057	0.672	1.546
ENSG00000253127	IGKV2D-36	8409	1.248	0.227	0.704	1.23
ENSG00000281376	ABALON	8410	1.248	-0.098	1.917	0.342
ENSG00000113302	IL12B	8411	1.248	-0.55	1.654	1.057
ENSG00000249721		8412	1.248	0.632	1.554	-0.025
ENSG00000136709	WDR33	8413	1.247	-0.451	0.445	2.167
ENSG00000261713	SSTR5-AS1	8414	1.247	1.292	-0.633	1.501
ENSG00000275925		8415	1.247	0.736	0.468	0.956
ENSG00000275783		8416	1.247	1.35	1.068	-0.258
ENSG00000256093		8417	1.247	1.821	0.4	-0.061
ENSG00000221305	MIR548I3	8418	1.247	0.52	0.707	0.933
ENSG00000250833	DNM1P17	8419	1.247	0.748	0.38	1.031
ENSG00000165494	PCF11	8420	1.247	0.511	0.401	1.248
ENSG00000183850	ZNF730	8421	1.246	1.018	1.118	0.023
ENSG00000273464		8422	1.246	0.451	0.595	1.113
ENSG00000213988	ZNF90	8423	1.246	0.914	1.201	0.043
ENSG00000254336		8424	1.246	1.114	0.944	0.101
ENSG00000254080		8425	1.246	-0.275	1.946	0.487
ENSG00000275360	MIR6868	8426	1.246	1.034	0.139	0.985
ENSG00000223703		8427	1.245	1.189	0.816	0.152
ENSG00000218227		8428	1.245	-0.101	0.833	1.425
ENSG00000254019		8429	1.245	0.014	1.863	0.28
ENSG00000271682		8430	1.245	0.986	-0.534	1.705
ENSG00000266713		8431	1.245	0.558	0.654	0.944
ENSG00000108878	CACNG1	8432	1.245	1.474	-0.902	1.584
ENSG00000225640	LINC01729	8433	1.245	1.218	0.482	0.455
ENSG00000228283	KATNBL1P6	8434	1.244	0.86	1.389	-0.094
ENSG00000169228	RAB24	8435	1.244	0.974	0.517	0.664
ENSG00000164488	DACT2	8436	1.244	0.527	0.277	1.351
ENSG00000236449		8437	1.244	0.977	0.928	0.25
ENSG00000223711		8438	1.244	0.529	-0.944	2.57
ENSG00000183313	OR52L1	8439	1.244	0.364	1.327	0.464
ENSG00000212694	LINC01089	8440	1.244	-0.506	1.746	0.915
ENSG00000102181	CD99L2	8441	1.244	1.414	0.217	0.524
ENSG00000275967	MIR6880	8442	1.244	0.473	0.534	1.148
ENSG00000236986		8443	1.244	0.456	1.127	0.571
ENSG00000253139		8444	1.243	-0.363	0.413	2.103
ENSG00000234091		8445	1.243	0.751	0.605	0.797
ENSG00000266163		8446	1.243	1.021	0.439	0.693
ENSG00000237193		8447	1.243	0.582	0.217	1.354
ENSG00000158195	WASF2	8448	1.243	-1.399	1.506	2.047
ENSG00000242770		8449	1.243	0.675	0.802	0.676
ENSG00000255255	PPP1R1AP1	8450	1.243	0.669	0.624	0.86
ENSG00000273965		8451	1.243	-0.735	0.987	1.901
ENSG00000183751	TBL3	8452	1.243	1.028	1.447	-0.322
ENSG00000216412	RPL12P2	8453	1.243	1.224	0.654	0.275
ENSG00000165168	CYBB	8454	1.243	-0.267	0.539	1.881
ENSG00000256351		8455	1.243	1.367	-0.532	1.318
ENSG00000223432		8456	1.243	1.339	1.573	-0.76
ENSG00000221332		8457	1.242	0.948	0.839	0.364
ENSG00000239305	RNF103	8458	1.242	0.713	-0.676	2.114
ENSG00000177706	FAM20C	8459	1.242	0.679	-0.036	1.508
ENSG00000258499	LINC02287	8460	1.242	0.023	0.02	2.108
ENSG00000132405	TBC1D14	8461	1.242	0.064	1.069	1.018
ENSG00000188324	OR6C6	8462	1.242	0.677	1.012	0.462
ENSG00000278585	SNX3P1Y	8463	1.241	0.852	1.12	0.178
ENSG00000267521		8464	1.241	-0.713	1.874	0.989
ENSG00000160233	LRRC3	8465	1.241	1.452	-0.445	1.143
ENSG00000236308		8466	1.241	0.516	0.64	0.994
ENSG00000238553		8467	1.241	0.117	0.667	1.365
ENSG00000233427		8468	1.241	-0.036	1.176	1.009
ENSG00000229944	EIF4EP2	8469	1.241	0.153	1.3	0.697
ENSG00000273919		8470	1.241	0.225	1.266	0.658
ENSG00000253932		8471	1.241	1.857	1.026	-0.734
ENSG00000251142		8472	1.24	1.155	-0.745	1.738
ENSG00000267394		8473	1.24	1.133	2.072	-1.057
ENSG00000272865		8474	1.24	-0.064	1.736	0.475
ENSG00000276090		8475	1.24	0.363	0.254	1.531
ENSG00000277971		8476	1.24	0.874	0.681	0.593
ENSG00000183242	WT1-AS	8477	1.24	0.834	1.383	-0.069
ENSG00000252224	RNU4ATAC15P	8478	1.24	1.095	1.057	-0.004
ENSG00000214548	MEG3	8479	1.24	2.221	0.866	-0.94
ENSG00000225746	MEG8	8480	1.24	1.003	1.29	-0.146
ENSG00000141428	C18orf21	8481	1.239	-0.426	0.161	2.412
ENSG00000177733	HNRNPA0	8482	1.239	1.119	0.616	0.412
ENSG00000113739	STC2	8483	1.239	0.475	0.981	0.69
ENSG00000163463	KRTCAP2	8484	1.239	-0.995	0.089	3.052
ENSG00000189369	GSPT2	8485	1.239	0.613	0.162	1.371
ENSG00000206888	RNU6-48P	8486	1.239	0.638	1.178	0.33
ENSG00000150594	ADRA2A	8487	1.238	0.138	1.45	0.558
ENSG00000257035		8488	1.238	0.194	0.221	1.73
ENSG00000234199	LINC01191	8489	1.238	-0.189	1.427	0.907
ENSG00000233661	SPIN4-AS1	8490	1.238	1.406	0.596	0.144
ENSG00000262420		8491	1.238	0.793	0.725	0.627
ENSG00000168237	GLYCTK	8492	1.238	0.054	-0.91	3.0
ENSG00000239138		8493	1.238	0.776	0.005	1.364
ENSG00000277449	CEBPB-AS1	8494	1.238	0.778	1.65	-0.283
ENSG00000145147	SLIT2	8495	1.238	-0.698	0.871	1.972
ENSG00000224287	MSL3P1	8496	1.238	-1.051	2.34	0.855
ENSG00000272218		8497	1.238	-0.166	1.278	1.032
ENSG00000188004	SNHG28	8498	1.237	-0.779	3.24	-0.317
ENSG00000267206	LCN6	8499	1.237	0.306	1.182	0.655
ENSG00000235197	ZNF33CP	8500	1.237	0.979	-0.209	1.372
ENSG00000255012	OR5M1	8501	1.237	0.396	0.743	1.004
ENSG00000257748	LINC02281	8502	1.237	1.05	0.303	0.789
ENSG00000214650		8503	1.237	0.413	-0.097	1.827
ENSG00000176732	PFN4	8504	1.237	-0.112	1.026	1.228
ENSG00000186453	FAM228A	8505	1.237	0.215	1.327	0.6
ENSG00000177570	SAMD12	8506	1.237	0.724	0.122	1.296
ENSG00000104812	GYS1	8507	1.237	3.0	-0.608	-0.25
ENSG00000009780	FAM76A	8508	1.237	-0.314	2.364	0.092
ENSG00000264471		8509	1.237	0.869	0.854	0.419
ENSG00000251871		8510	1.237	-0.81	1.084	1.868
ENSG00000275295		8511	1.237	0.443	1.042	0.657
ENSG00000238158		8512	1.236	1.329	0.313	0.5
ENSG00000189023	MAGEB16	8513	1.236	0.261	0.826	1.055
ENSG00000215088	RPS5P3	8514	1.236	1.069	0.661	0.411
ENSG00000084072	PPIE	8515	1.236	0.191	0.892	1.058
ENSG00000179104	TMTC2	8516	1.236	0.064	-0.326	2.402
ENSG00000177576	C18orf32	8517	1.236	0.416	0.925	0.8
ENSG00000153066	TXNDC11	8518	1.236	-0.324	1.168	1.296
ENSG00000256262	USP30-AS1	8519	1.235	0.424	0.974	0.742
ENSG00000093100		8520	1.235	0.392	0.635	1.112
ENSG00000229209		8521	1.235	-0.095	0.388	1.846
ENSG00000221505		8522	1.235	0.622	1.016	0.501
ENSG00000261879		8523	1.235	-0.536	1.874	0.801
ENSG00000224687	RASAL2-AS1	8524	1.235	0.083	1.85	0.205
ENSG00000212398	RNU6-1248P	8525	1.235	-0.109	1.237	1.01
ENSG00000250765		8526	1.234	0.343	0.979	0.816
ENSG00000229668		8527	1.234	1.207	0.541	0.39
ENSG00000182632	CCNYL2	8528	1.234	0.223	2.0	-0.086
ENSG00000147862	NFIB	8529	1.234	0.405	0.163	1.569
ENSG00000267573	KRT8P5	8530	1.234	1.106	1.182	-0.152
ENSG00000141682	PMAIP1	8531	1.234	0.188	0.836	1.113
ENSG00000213793	ZNF888	8532	1.234	0.69	0.02	1.427
ENSG00000207588	MIR593	8533	1.234	-0.226	1.271	1.092
ENSG00000259792		8534	1.234	0.884	1.471	-0.218
ENSG00000268830	BNIP3P32	8535	1.234	0.206	0.405	1.526
ENSG00000252563	RNA5SP45	8536	1.234	1.421	0.111	0.604
ENSG00000282836		8537	1.234	1.423	0.457	0.257
ENSG00000205336	ADGRG1	8538	1.234	-0.412	1.422	1.127
ENSG00000272851		8539	1.233	0.651	-0.26	1.745
ENSG00000263098		8540	1.233	0.372	0.856	0.908
ENSG00000252702		8541	1.233	0.992	0.717	0.427
ENSG00000092108	SCFD1	8542	1.233	0.105	-0.718	2.749
ENSG00000277342		8543	1.233	-0.105	-0.234	2.474
ENSG00000207130		8544	1.233	0.771	1.021	0.345
ENSG00000214455	RCN1P2	8545	1.233	0.122	1.13	0.884
ENSG00000206765	RNU6-203P	8546	1.233	0.994	-0.062	1.203
ENSG00000199731	RNU6-1079P	8547	1.233	0.253	0.362	1.521
ENSG00000109689	STIM2	8548	1.233	0.421	1.671	0.043
ENSG00000267886		8549	1.233	0.875	1.215	0.045
ENSG00000102908	NFAT5	8550	1.233	-1.474	0.495	3.113
ENSG00000231382	NBPF21P	8551	1.232	0.97	0.985	0.179
ENSG00000229336		8552	1.232	-1.333	2.587	0.88
ENSG00000118503	TNFAIP3	8553	1.232	-0.487	2.621	-0.0
ENSG00000232813		8554	1.232	0.38	0.535	1.219
ENSG00000272509		8555	1.232	0.531	-0.22	1.823
ENSG00000250140		8556	1.232	0.806	1.264	0.063
ENSG00000128881	TTBK2	8557	1.231	1.25	0.235	0.648
ENSG00000280164		8558	1.231	1.933	-0.676	0.876
ENSG00000261663		8559	1.231	0.857	-0.292	1.568
ENSG00000248553	OR52H2P	8560	1.231	-0.478	1.045	1.565
ENSG00000271899	MIR4466	8561	1.231	-0.06	0.804	1.388
ENSG00000268941	LINC01711	8562	1.231	-0.235	1.05	1.317
ENSG00000276921		8563	1.231	1.65	0.312	0.171
ENSG00000207065	RNU5A-2P	8564	1.231	-0.254	0.821	1.565
ENSG00000226432		8565	1.231	-0.033	0.449	1.716
ENSG00000258433		8566	1.23	0.967	0.874	0.29
ENSG00000112335	SNX3	8567	1.23	1.202	1.001	-0.072
ENSG00000231114		8568	1.23	0.963	0.973	0.195
ENSG00000180015		8569	1.23	-0.137	0.96	1.308
ENSG00000259224	SLC35G6	8570	1.23	0.605	0.642	0.883
ENSG00000272100		8571	1.23	1.211	0.127	0.792
ENSG00000242841	KRT8P35	8572	1.23	-0.51	1.53	1.11
ENSG00000231529		8573	1.23	1.019	0.769	0.343
ENSG00000180263	FGD6	8574	1.23	0.366	0.298	1.466
ENSG00000263572	MIR7853	8575	1.23	1.369	0.555	0.205
ENSG00000229208	RBMY2NP	8576	1.229	0.746	0.75	0.633
ENSG00000254246		8577	1.229	1.326	0.002	0.802
ENSG00000131584	ACAP3	8578	1.229	-0.31	2.907	-0.469
ENSG00000247970		8579	1.229	0.256	0.35	1.523
ENSG00000213153		8580	1.229	0.674	-0.588	2.043
ENSG00000273894	SLC20A1P2	8581	1.229	0.495	0.806	0.828
ENSG00000234428		8582	1.229	0.254	1.192	0.682
ENSG00000106780	MEGF9	8583	1.229	0.258	0.855	1.015
ENSG00000077044	DGKD	8584	1.229	0.451	1.293	0.385
ENSG00000257572		8585	1.228	0.426	1.042	0.659
ENSG00000106113	CRHR2	8586	1.228	0.814	-0.695	2.008
ENSG00000163060	TEKT4	8587	1.228	0.477	1.202	0.448
ENSG00000150459	SAP18	8588	1.228	1.059	0.608	0.46
ENSG00000278480		8589	1.228	1.384	0.21	0.534
ENSG00000252177		8590	1.228	1.419	0.392	0.315
ENSG00000102287	GABRE	8591	1.228	-0.108	1.242	0.992
ENSG00000126878	AIF1L	8592	1.228	0.977	-0.038	1.187
ENSG00000228802		8593	1.227	1.147	1.528	-0.549
ENSG00000140694	PARN	8594	1.227	-0.609	1.835	0.899
ENSG00000236278	PEBP1P3	8595	1.227	1.009	0.744	0.373
ENSG00000130741	EIF2S3	8596	1.227	0.531	0.493	1.101
ENSG00000212093		8597	1.227	0.735	0.37	1.02
ENSG00000169258	GPRIN1	8598	1.227	-0.04	0.857	1.307
ENSG00000236324		8599	1.227	1.659	-1.022	1.488
ENSG00000100473	COCH	8600	1.226	0.425	0.477	1.222
ENSG00000233381	AK4P3	8601	1.226	0.355	-1.238	3.007
ENSG00000270878		8602	1.226	0.708	2.359	-0.943
ENSG00000267809	NDUFV2P1	8603	1.226	0.588	0.011	1.525
ENSG00000228477		8604	1.226	0.322	1.337	0.465
ENSG00000213301	HMGB3P11	8605	1.226	1.077	0.226	0.821
ENSG00000259122	TVP23BP1	8606	1.226	1.883	-0.415	0.655
ENSG00000205583	STAG3L1	8607	1.226	1.162	1.749	-0.788
ENSG00000201126		8608	1.226	1.203	0.747	0.173
ENSG00000220920		8609	1.226	-0.139	1.609	0.653
ENSG00000138600	SPPL2A	8610	1.225	2.312	-0.286	0.096
ENSG00000229117	RPL41	8611	1.225	2.02	-0.119	0.22
ENSG00000248105		8612	1.225	1.1	0.47	0.551
ENSG00000272457		8613	1.225	1.0	-0.121	1.243
ENSG00000229243	LINC01981	8614	1.225	0.491	1.429	0.202
ENSG00000272142		8615	1.225	2.189	0.673	-0.741
ENSG00000242396		8616	1.225	1.019	0.681	0.422
ENSG00000252964	RNA5SP400	8617	1.225	1.144	0.797	0.179
ENSG00000270108		8618	1.224	2.632	-0.434	-0.077
ENSG00000189058	APOD	8619	1.224	1.804	-0.089	0.405
ENSG00000226262	PHKBP1	8620	1.224	1.096	-0.113	1.137
ENSG00000271026	KATNBL1P1	8621	1.224	0.442	0.607	1.071
ENSG00000256762	STH	8622	1.224	1.529	-0.447	1.037
ENSG00000256568		8623	1.224	0.041	0.817	1.262
ENSG00000271968	ADAM6	8624	1.224	0.559	0.923	0.638
ENSG00000235972		8625	1.224	0.601	1.322	0.196
ENSG00000177542	SLC25A22	8626	1.223	-0.996	0.115	3.0
ENSG00000135241	PNPLA8	8627	1.223	1.23	-0.021	0.909
ENSG00000124596	OARD1	8628	1.223	-0.244	-0.228	2.591
ENSG00000258888		8629	1.223	0.915	1.423	-0.219
ENSG00000215007	DNAJA1P3	8630	1.223	0.397	1.521	0.2
ENSG00000242968		8631	1.223	0.073	0.617	1.429
ENSG00000156504	FAM122B	8632	1.223	-1.321	0.167	3.272
ENSG00000226506		8633	1.223	0.705	0.386	1.027
ENSG00000270379	HEATR9	8634	1.223	-0.079	-0.209	2.406
ENSG00000165675	ENOX2	8635	1.223	-0.968	1.37	1.716
ENSG00000256342	LINC02359	8636	1.222	0.852	1.402	-0.137
ENSG00000136881	BAAT	8637	1.222	-0.104	0.95	1.271
ENSG00000275799		8638	1.222	-0.632	2.636	0.114
ENSG00000268015		8639	1.222	1.269	-0.102	0.951
ENSG00000226804		8640	1.222	0.21	1.307	0.6
ENSG00000207923	MIR559	8641	1.222	0.041	1.846	0.23
ENSG00000090565	RAB11FIP3	8642	1.222	-0.722	2.256	0.584
ENSG00000251883	RNU6ATAC17P	8643	1.222	0.449	1.214	0.454
ENSG00000281112		8644	1.222	0.638	0.715	0.764
ENSG00000264029		8645	1.222	0.826	0.63	0.66
ENSG00000259897	FRG2JP	8646	1.222	1.464	0.113	0.54
ENSG00000186118	TEX38	8647	1.222	0.233	0.26	1.624
ENSG00000230061	TRPM2-AS	8648	1.222	0.73	0.265	1.122
ENSG00000240032	LNCSRLR	8649	1.222	1.352	0.727	0.038
ENSG00000197355	UAP1L1	8650	1.222	0.474	1.382	0.261
ENSG00000268293		8651	1.222	1.319	1.065	-0.268
ENSG00000256709		8652	1.222	1.529	0.438	0.148
ENSG00000212743		8653	1.221	0.614	1.146	0.356
ENSG00000239268		8654	1.221	1.651	-0.309	0.773
ENSG00000200130		8655	1.221	1.206	1.367	-0.458
